OSS_ID,NE,DATE,TABLE,STATUS,REMARK
eniq_oss_5,"MSDP5,BC4",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC4",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC4",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC4",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC4",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC4",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC4",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC4",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC5",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC5",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC5",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC5",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC5",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC5",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC5",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC5",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC5",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC5",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC5",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC5",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC6",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC6",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC6",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC6",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC6",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC6",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC6",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC6",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC6",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC6",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC6",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC6",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC7",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC7",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC7",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC7",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC7",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC7",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC7",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC7",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC7",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC7",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC7",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC7",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC8",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC8",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC8",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC8",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC8",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC8",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC8",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC8",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC8",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC8",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC8",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC8",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC9",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC9",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC9",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC9",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC9",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC9",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC9",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC9",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC9",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC9",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC9",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP5,BC9",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP5,CP1",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,CP1",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP5,CP2",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP5,CP2",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,MSDP6,2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,MSDP6,2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,MSDP6,2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,MSDP6,2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,MSDP6,2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,MSDP6,2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,MSDP6,2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,MSDP6,2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,MSDP6,2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,MSDP6,2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,MSDP6,2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,MSDP6,2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC0",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC0",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC0",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC0",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC0",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC0",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC0",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC0",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC0",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC0",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC0",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC0",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC1",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC1",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC1",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC1",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC1",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC1",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC1",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC1",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC1",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC1",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC1",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC1",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC2",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC2",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC2",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC2",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC2",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC2",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC2",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC2",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC2",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC2",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC2",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC2",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC3",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC3",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC3",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC3",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC3",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC3",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC3",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC3",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC3",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC3",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC3",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC3",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC4",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC4",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC4",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC4",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC4",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC4",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC4",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC4",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC4",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC4",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC4",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC4",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC5",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC5",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC5",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC5",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC5",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC5",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC5",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC5",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC5",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC5",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC5",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC5",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC6",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC6",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC6",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC6",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC6",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC6",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC6",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC6",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC6",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC6",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC6",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC6",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC7",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC7",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC7",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC7",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC7",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC7",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC7",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC7",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC7",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC7",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC7",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC7",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC8",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC8",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC8",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC8",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC8",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC8",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC8",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC8",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC8",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC8",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC8",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC8",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC9",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC9",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC9",2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC9",2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC9",2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC9",2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC9",2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC9",2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC9",2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC9",2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC9",2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_5,"MSDP6,BC9",2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_5,"MSDP6,CP1",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,CP1",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_5,"MSDP6,CP2",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_5,"MSDP6,CP2",2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_2,MSJ24,2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
eniq_oss_2,MSJ24,2020-03-19 09:00:00,DC_E_CNAXE_ASSOCIATION_RAW,LOADED,OK
eniq_oss_2,MSJ24,2020-03-19 09:00:00,DC_E_CNAXE_BSC_RAW,LOADED,OK
eniq_oss_2,MSJ24,2020-03-19 09:00:00,DC_E_CNAXE_HLRSTAT_RAW,LOADED,OK
eniq_oss_2,MSJ24,2020-03-19 09:00:00,DC_E_CNAXE_LOCAREAST_RAW,LOADED,OK
eniq_oss_2,MSJ24,2020-03-19 09:00:00,DC_E_CNAXE_MAPSIGIWRK_RAW,LOADED,OK
eniq_oss_2,MSJ24,2020-03-19 09:00:00,DC_E_CNAXE_MSC_RAW,LOADED,OK
eniq_oss_2,MSJ24,2020-03-19 09:00:00,DC_E_CNAXE_MSCOBJ_RAW,LOADED,OK
eniq_oss_2,MSJ24,2020-03-19 09:00:00,DC_E_CNAXE_MTRAFTYPE_RAW,LOADED,OK
eniq_oss_2,MSJ24,2020-03-19 09:00:00,DC_E_CNAXE_RNCSTAT_RAW,LOADED,OK
eniq_oss_2,MSJ24,2020-03-19 09:00:00,DC_E_CNAXE_SGCSFB_RAW,LOADED,OK
eniq_oss_2,MSJ24,2020-03-19 09:00:00,DC_E_CNAXE_TRUNKROUTE_RAW,LOADED,OK
eniq_oss_2,"MSJ24,BC0",2020-03-19 09:00:00,DC_E_CMN_STS_TOT_RAW,LOADED,OK
