"Date","Title","GraphId","Inbound","Outbound"
"2019-01-24 13:30:00","GGSN Bandung Traffic","7526","6.9999542759e+10","7.0524138719e+10"
"2019-01-24 13:35:00","GGSN Bandung Traffic","7526","7.1998001692e+10","7.2567027873e+10"
"2019-01-24 13:40:00","GGSN Bandung Traffic","7526","7.1308843625e+10","7.1888964153e+10"
"2019-01-24 13:45:00","GGSN Bandung Traffic","7526","7.2196642848e+10","7.2760086570e+10"
"2019-01-24 13:50:00","GGSN Bandung Traffic","7526","7.2373824562e+10","7.2956381619e+10"
"2019-01-24 13:55:00","GGSN Bandung Traffic","7526","7.2438390463e+10","7.3062657841e+10"
"2019-01-24 14:00:00","GGSN Bandung Traffic","7526","7.2731289359e+10","7.3230912082e+10"
"2019-01-24 14:05:00","GGSN Bandung Traffic","7526","7.2614940917e+10","7.3227013942e+10"
"2019-01-24 14:10:00","GGSN Bandung Traffic","7526","7.2720512146e+10","7.3293746653e+10"
"2019-01-24 14:15:00","GGSN Bandung Traffic","7526","7.2966671422e+10","7.3574331432e+10"
"2019-01-24 14:20:00","GGSN Bandung Traffic","7526","7.4699487540e+10","7.5304129980e+10"
"2019-01-24 14:25:00","GGSN Bandung Traffic","7526","7.3603153711e+10","7.4187331211e+10"
"2019-01-24 14:30:00","GGSN Bandung Traffic","7526","7.3616997479e+10","7.4199930261e+10"
"2019-01-24 14:35:00","GGSN Bandung Traffic","7526","7.4415492973e+10","7.5021404736e+10"
"2019-01-24 14:40:00","GGSN Bandung Traffic","7526","7.4581547800e+10","7.5234415912e+10"
"2019-01-24 14:45:00","GGSN Bandung Traffic","7526","NaN","NaN"
